season,home_team,away_team,starting_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4
2014,PHI,OKC,45,Evan Turner,James Anderson,?,Spencer Hawes,Thaddeus Young,Kevin Durant,Nick Collison,Reggie Jackson,Serge Ibaka,Thabo Sefolosha
2014,GSW,PHO,17,?,Draymond Green,Harrison Barnes,Klay Thompson,Stephen Curry,Alex Len,Goran Dragic,Ish Smith,Marcus Morris,Markieff Morris
2014,CLE,DEN,38,Anderson Varejao,Anthony Bennett,?,Earl Clark,Jarrett Jack,Andre Miller,Darrell Arthur,Evan Fournier,J.J. Hickson,Nate Robinson
2014,NOP,DEN,0,Al-Farouq Aminu,Anthony Davis,Anthony Morrow,Jrue Holiday,?,J.J. Hickson,Jordan Hamilton,Timofey Mozgov,Ty Lawson,Wilson Chandler
2014,PHO,SAS,0,Channing Frye,Gerald Green,Goran Dragic,?,P.J. Tucker,Boris Diaw,Cory Joseph,Danny Green,Marco Belinelli,Tim Duncan
2014,CLE,WAS,25,Jarrett Jack,Kyrie Irving,Luol Deng,Tristan Thompson,?,Bradley Beal,John Wall,Marcin Gortat,Nene Hilario,Trevor Ariza
2014,PHI,DEN,23,Evan Turner,?,Spencer Hawes,Thaddeus Young,Tony Wroten,Andre Miller,Anthony Randolph,Nate Robinson,Randy Foye,Wilson Chandler
2014,DEN,CLE,34,Evan Fournier,Quincy Miller,?,Ty Lawson,Wilson Chandler,Dion Waiters,Jarrett Jack,Luol Deng,Tristan Thompson,Tyler Zeller
2014,SAS,IND,16,Boris Diaw,?,Jeff Ayres,Marco Belinelli,Patty Mills,C.J. Watson,Ian Mahinmi,Lance Stephenson,Luis Scola,Orlando Johnson
2014,PHI,MIL,0,Daniel Orton,?,James Anderson,Michael Carter-Williams,Spencer Hawes,Caron Butler,Ersan Ilyasova,Luke Ridnour,O.J. Mayo,Zaza Pachulia
2014,MIN,CLE,33,Corey Brewer,Dante Cunningham,Kevin Love,?,Robbie Hummel,Anderson Varejao,Anthony Bennett,Jarrett Jack,Kyrie Irving,Matthew Dellavedova
2014,DEN,PHO,44,?,J.J. Hickson,Kenneth Faried,Randy Foye,Wilson Chandler,Gerald Green,Goran Dragic,Marcus Morris,Markieff Morris,P.J. Tucker
2014,SAS,CHA,18,Kawhi Leonard,?,Marco Belinelli,Patty Mills,Tim Duncan,Anthony Tolliver,Bismack Biyombo,Gerald Henderson,Josh McRoberts,Luke Ridnour
2014,MEM,DEN,40,Ed Davis,?,Jerryd Bayless,Mike Conley,Mike Miller,J.J. Hickson,Jordan Hamilton,Randy Foye,Ty Lawson,Wilson Chandler
2014,BRK,SAS,21,Deron Williams,Joe Johnson,Kevin Garnett,?,Shaun Livingston,Cory Joseph,Danny Green,Marco Belinelli,Shannon Brown,Tiago Splitter
2014,LAC,MEM,19,Blake Griffin,Chris Paul,?,J.J. Redick,Jared Dudley,Jerryd Bayless,Marc Gasol,Quincy Pondexter,Tayshaun Prince,Zach Randolph
2014,LAC,PHI,25,?,Chris Paul,DeAndre Jordan,Jamal Crawford,Matt Barnes,Evan Turner,James Anderson,Michael Carter-Williams,Spencer Hawes,Thaddeus Young
2014,SAS,OKC,8,?,Kawhi Leonard,Manu Ginobili,Tim Duncan,Tony Parker,Kendrick Perkins,Kevin Durant,Reggie Jackson,Serge Ibaka,Thabo Sefolosha
2014,DET,LAC,43,?,Josh Smith,Kentavious Caldwell-Pope,Kyle Singler,Rodney Stuckey,DeAndre Jordan,Hedo Turkoglu,J.J. Redick,Jamal Crawford,Jared Dudley
2014,PHO,DEN,13,Alex Len,Ish Smith,?,Marcus Morris,Markieff Morris,Evan Fournier,Kenneth Faried,Nate Robinson,Quincy Miller,Timofey Mozgov
2014,MIN,UTA,45,Dante Cunningham,Kevin Love,?,Ricky Rubio,Robbie Hummel,Alec Burks,Derrick Favors,Gordon Hayward,Jeremy Evans,Trey Burke
2014,UTA,PHO,39,Alec Burks,Diante Garrett,Enes Kanter,?,Jeremy Evans,Archie Goodwin,Dionte Christmas,Gerald Green,Ish Smith,Markieff Morris
2014,LAC,BRK,41,Blake Griffin,Chris Paul,?,Jamal Crawford,Matt Barnes,Alan Anderson,Andray Blatche,Joe Johnson,Mason Plumlee,Shaun Livingston
2014,CHI,PHO,15,D.J. Augustin,Jimmy Butler,Nazr Mohammed,Taj Gibson,?,Gerald Green,Ish Smith,Marcus Morris,Markieff Morris,Miles Plumlee
2014,MIL,HOU,44,Brandon Knight,John Henson,Khris Middleton,Nate Wolters,?,Chandler Parsons,Dwight Howard,James Harden,Jeremy Lin,Terrence Jones
2014,SAS,NYK,7,Boris Diaw,Kawhi Leonard,Manu Ginobili,Tim Duncan,?,Amar'e Stoudemire,Beno Udrih,Carmelo Anthony,Iman Shumpert,Tyson Chandler
2014,NYK,PHI,38,Amar'e Stoudemire,?,J.R. Smith,Pablo Prigioni,Tim Hardaway,Elliot Williams,Hollis Thompson,James Anderson,Jarvis Varnado,Tony Wroten
2014,MEM,PHO,39,Ed Davis,Jerryd Bayless,Jon Leuer,?,Tayshaun Prince,Dionte Christmas,Eric Bledsoe,Goran Dragic,Marcus Morris,Markieff Morris
2014,ORL,NYK,11,?,Glen Davis,Maurice Harkless,Tobias Harris,Victor Oladipo,Amar'e Stoudemire,Beno Udrih,Carmelo Anthony,J.R. Smith,Tim Hardaway
2014,OKC,SAC,33,Kevin Durant,Nick Collison,?,Steven Adams,Thabo Sefolosha,Ben McLemore,DeMarcus Cousins,Derrick Williams,Isaiah Thomas,Jason Thompson
2014,CHI,PHI,13,D.J. Augustin,Jimmy Butler,Mike Dunleavy,?,Taj Gibson,Byron Mullens,Darius Johnson-Odom,Elliot Williams,Henry Sims,James Nunnally
2014,IND,MIL,20,Evan Turner,George Hill,Lance Stephenson,Luis Scola,?,Brandon Knight,Ersan Ilyasova,Giannis Antetokounmpo,John Henson,Ramon Sessions
2014,CLE,CHI,17,Dion Waiters,?,Jarrett Jack,Luol Deng,Tyler Zeller,Jimmy Butler,Joakim Noah,Mike James,Taj Gibson,Tony Snell
2014,MEM,DEN,0,Kosta Koufos,Mike Conley,Tayshaun Prince,Tony Allen,?,J.J. Hickson,Jordan Hamilton,Timofey Mozgov,Ty Lawson,Wilson Chandler
2014,CHI,PHI,37,D.J. Augustin,Jimmy Butler,Joakim Noah,Taj Gibson,?,Dewayne Dedmon,Elliot Williams,Hollis Thompson,Lavoy Allen,Michael Carter-Williams
2014,SAS,MIA,36,?,Danny Green,Manu Ginobili,Patty Mills,Tiago Splitter,Chris Andersen,Dwyane Wade,Michael Beasley,Norris Cole,Ray Allen
2014,DET,SAS,9,Brandon Jennings,Greg Monroe,Josh Smith,Kyle Singler,?,Boris Diaw,Cory Joseph,Jeff Ayres,Marco Belinelli,Tony Parker
2014,NOP,GSW,19,Al-Farouq Aminu,?,Jason Smith,Jrue Holiday,Ryan Anderson,David Lee,Harrison Barnes,Jermaine O'Neal,Klay Thompson,Stephen Curry
2014,DET,ATL,10,Andre Drummond,Brandon Jennings,?,Kyle Singler,Rodney Stuckey,Cartier Martin,Gustavo Ayon,Jeff Teague,John Jenkins,Mike Scott
2014,ATL,NYK,19,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,?,Andrea Bargnani,Carmelo Anthony,Iman Shumpert,J.R. Smith,Raymond Felton
2014,UTA,MIN,40,Alec Burks,?,Gordon Hayward,Marvin Williams,Trey Burke,Corey Brewer,Dante Cunningham,Gorgui Dieng,J.J. Barea,Luc Mbah a Moute
2014,DAL,NOP,26,Dirk Nowitzki,Jose Calderon,Monta Ellis,?,Shawn Marion,Al-Farouq Aminu,Brian Roberts,Eric Gordon,Greg Stiemsma,Tyreke Evans
2014,DET,CLE,16,Andre Drummond,Jonas Jerebko,?,Rodney Stuckey,Will Bynum,C.J. Miles,Dion Waiters,Earl Clark,Henry Sims,Matthew Dellavedova
2014,IND,ORL,32,David West,George Hill,Ian Mahinmi,?,Paul George,E'Twaun Moore,Jameer Nelson,Jason Maxiell,Kyle O'Quinn,Victor Oladipo
2014,MIN,GSW,0,Corey Brewer,?,Kevin Martin,Nikola Pekovic,Ricky Rubio,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,Stephen Curry
2014,DEN,NOP,5,J.J. Hickson,Kenneth Faried,Randy Foye,?,Wilson Chandler,Darius Miller,Eric Gordon,Jason Smith,Jrue Holiday,Ryan Anderson
2015,MEM,MIN,13,Jon Leuer,?,Mike Conley,Tony Allen,Vince Carter,Anthony Bennett,Chase Budinger,Gorgui Dieng,Mo Williams,Shabazz Muhammad
2015,BOS,DET,0,Avery Bradley,Jared Sullinger,?,Rajon Rondo,Tyler Zeller,Andre Drummond,Brandon Jennings,Josh Smith,Kentavious Caldwell-Pope,Kyle Singler
2015,IND,CHI,0,?,George Hill,Rodney Stuckey,Roy Hibbert,Solomon Hill,Derrick Rose,Jimmy Butler,Joakim Noah,Mike Dunleavy,Pau Gasol
2015,HOU,TOR,40,Corey Brewer,Donatas Motiejunas,Jason Terry,?,Trevor Ariza,DeMar DeRozan,Greivis Vasquez,James Johnson,Kyle Lowry,Terrence Ross
2015,OKC,MIN,33,Dion Waiters,?,Russell Westbrook,Serge Ibaka,Steven Adams,Andrew Wiggins,Anthony Bennett,Gorgui Dieng,Mo Williams,Thaddeus Young
2015,OKC,LAC,42,?,D.J. Augustin,Enes Kanter,Russell Westbrook,Serge Ibaka,Chris Paul,DeAndre Jordan,J.J. Redick,Matt Barnes,Spencer Hawes
2015,SAC,PHO,13,Ben McLemore,Carl Landry,Derrick Williams,Ray McCallum,?,Brandan Wright,Gerald Green,Isaiah Thomas,Marcus Morris,P.J. Tucker
2015,OKC,PHI,33,D.J. Augustin,Dion Waiters,Mitch McGary,Nick Collison,?,Isaiah Canaan,Jerami Grant,Luc Mbah a Moute,Nerlens Noel,Thomas Robinson
2015,PHI,ATL,13,Henry Sims,Hollis Thompson,JaKarr Sampson,?,Tony Wroten,Al Horford,Kent Bazemore,Kyle Korver,Mike Muscala,Shelvin Mack
2015,BRK,PHO,6,Alan Anderson,?,Jarrett Jack,Joe Johnson,Mason Plumlee,Alex Len,Brandon Knight,Gerald Green,Marcus Morris,Markieff Morris
2015,BOS,SAS,21,?,Evan Turner,Jeff Green,Rajon Rondo,Tyler Zeller,Boris Diaw,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker
2015,SAC,LAC,35,Ben McLemore,?,Quincy Miller,Ray McCallum,Reggie Evans,Austin Rivers,Blake Griffin,J.J. Redick,Jamal Crawford,Spencer Hawes
2015,TOR,NYK,0,Amir Johnson,James Johnson,Jonas Valanciunas,?,Terrence Ross,Carmelo Anthony,Cole Aldrich,Jose Calderon,Quincy Acy,Tim Hardaway
2015,DEN,NOP,34,Arron Afflalo,JaVale McGee,Kenneth Faried,?,Wilson Chandler,Austin Rivers,Jeff Withey,Jrue Holiday,Luke Babbitt,Ryan Anderson
2015,ATL,OKC,36,?,Dennis Schroder,Kyle Korver,Pero Antic,Thabo Sefolosha,Anthony Morrow,Dion Waiters,Kendrick Perkins,Kevin Durant,Reggie Jackson
2015,ORL,SAS,28,?,Elfrid Payton,Nikola Vucevic,Tobias Harris,Victor Oladipo,Danny Green,Kawhi Leonard,Tiago Splitter,Tim Duncan,Tony Parker
2015,POR,IND,37,Allen Crabbe,Chris Kaman,?,Steve Blake,Wesley Matthews,C.J. Miles,C.J. Watson,Damjan Rudez,Ian Mahinmi,Luis Scola
2015,OKC,MIN,13,Anthony Morrow,Dion Waiters,?,Nick Collison,Reggie Jackson,Anthony Bennett,Chase Budinger,Nikola Pekovic,Thaddeus Young,Zach LaVine
2015,NYK,PHI,45,Andrea Bargnani,?,Lance Thomas,Langston Galloway,Shane Larkin,Furkan Aldemir,Hollis Thompson,Ish Smith,Nerlens Noel,Robert Covington
2015,SAS,WAS,32,Boris Diaw,Danny Green,Marco Belinelli,Patty Mills,?,Bradley Beal,John Wall,Kris Humphries,Marcin Gortat,Paul Pierce
2015,ORL,MEM,21,Channing Frye,Devyn Marble,?,Nikola Vucevic,Victor Oladipo,Beno Udrih,Courtney Lee,Marc Gasol,Tony Allen,Zach Randolph
2015,CLE,LAL,21,J.R. Smith,Kevin Love,Kyrie Irving,?,Timofey Mozgov,Jordan Clarkson,Robert Sacre,Tarik Black,Wayne Ellington,Wesley Johnson
2015,BOS,MEM,46,Avery Bradley,Brandon Bass,?,Marcus Smart,Tyler Zeller,Jeff Green,Marc Gasol,Mike Conley,Tony Allen,Zach Randolph
2015,NYK,PHO,21,Carmelo Anthony,Jose Calderon,?,Samuel Dalembert,Tim Hardaway,Alex Len,Eric Bledsoe,Gerald Green,Goran Dragic,P.J. Tucker
2015,CHI,PHI,44,Derrick Rose,Jimmy Butler,?,Taj Gibson,Tony Snell,Hollis Thompson,JaKarr Sampson,Jason Richardson,Jerami Grant,Robert Covington
2015,NYK,BOS,12,?,Lance Thomas,Quincy Acy,Shane Larkin,Tim Hardaway,Brandon Bass,Jae Crowder,James Young,Marcus Smart,Tyler Zeller
2015,BOS,MIA,6,Avery Bradley,Brandon Bass,Isaiah Thomas,Jae Crowder,?,Henry Walker,Luol Deng,Mario Chalmers,Tyler Johnson,Udonis Haslem
2015,IND,CHI,10,C.J. Watson,Ian Mahinmi,Luis Scola,?,Solomon Hill,E'Twaun Moore,Kirk Hinrich,Mike Dunleavy,Nikola Mirotic,Pau Gasol
2015,TOR,NYK,46,Amir Johnson,Greivis Vasquez,Lou Williams,?,Terrence Ross,Jason Smith,Jose Calderon,Shane Larkin,Tim Hardaway,Travis Wear
2015,ATL,IND,8,?,Jeff Teague,Kent Bazemore,Paul Millsap,Pero Antic,C.J. Miles,Luis Scola,Rodney Stuckey,Roy Hibbert,Solomon Hill
2015,ATL,CHO,25,Al Horford,DeMarre Carroll,Jeff Teague,?,Paul Millsap,Al Jefferson,Cody Zeller,Gerald Henderson,Kemba Walker,Lance Stephenson
2015,GSW,MIA,9,?,Draymond Green,Klay Thompson,Marreese Speights,Stephen Curry,Chris Andersen,Danny Granger,Luol Deng,Mario Chalmers,Shabazz Napier
2015,CHO,MIA,9,?,Brian Roberts,Lance Stephenson,Marvin Williams,Michael Kidd-Gilchrist,Danny Granger,Mario Chalmers,Shabazz Napier,Shawne Williams,Udonis Haslem
2015,BOS,PHI,6,Avery Bradley,Brandon Bass,?,Marcus Smart,Tyler Zeller,Hollis Thompson,Ish Smith,Jason Richardson,Luc Mbah a Moute,Nerlens Noel
2015,CLE,DET,30,J.R. Smith,LeBron James,Matthew Dellavedova,Timofey Mozgov,?,Andre Drummond,Caron Butler,Greg Monroe,Kentavious Caldwell-Pope,Reggie Jackson
2015,MEM,LAC,14,Jon Leuer,Kosta Koufos,?,Quincy Pondexter,Vince Carter,Glen Davis,Hedo Turkoglu,Jamal Crawford,Jordan Farmar,Spencer Hawes
2015,SAC,MIL,18,Darren Collison,DeMarcus Cousins,?,Ramon Sessions,Rudy Gay,Brandon Knight,Giannis Antetokounmpo,Jerryd Bayless,Kendall Marshall,Zaza Pachulia
2015,POR,OKC,41,?,Damian Lillard,Dorell Wright,LaMarcus Aldridge,Nicolas Batum,D.J. Augustin,Dion Waiters,Kyle Singler,Russell Westbrook,Serge Ibaka
2015,CHI,MIL,43,Aaron Brooks,?,Kirk Hinrich,Pau Gasol,Taj Gibson,Jared Dudley,Jerryd Bayless,Kendall Marshall,O.J. Mayo,Zaza Pachulia
2015,CHI,HOU,31,Derrick Rose,Jimmy Butler,Joakim Noah,?,Pau Gasol,Dwight Howard,James Harden,Josh Smith,Patrick Beverley,Trevor Ariza
2015,ORL,CHO,42,Elfrid Payton,Evan Fournier,Nikola Vucevic,Tobias Harris,?,Gerald Henderson,Jason Maxiell,Kemba Walker,Marvin Williams,Michael Kidd-Gilchrist
2015,ORL,WAS,18,Ben Gordon,?,Elfrid Payton,Tobias Harris,Willie Green,Andre Miller,Kevin Seraphin,Nene Hilario,Otto Porter,Rasual Butler
2015,IND,HOU,45,C.J. Miles,?,David West,George Hill,Roy Hibbert,Donatas Motiejunas,James Harden,Josh Smith,Pablo Prigioni,Trevor Ariza
2015,PHO,SAC,23,Alex Len,Goran Dragic,?,Markieff Morris,P.J. Tucker,DeMarcus Cousins,Jason Thompson,Nik Stauskas,Ramon Sessions,Rudy Gay
2015,NOP,CHI,34,?,Quincy Pondexter,Ryan Anderson,Toney Douglas,Tyreke Evans,Aaron Brooks,Jimmy Butler,Pau Gasol,Taj Gibson,Tony Snell
2015,CHI,DEN,43,Aaron Brooks,Derrick Rose,Joakim Noah,?,Taj Gibson,Arron Afflalo,Kenneth Faried,Timofey Mozgov,Ty Lawson,Wilson Chandler
2015,NOP,NYK,0,Anthony Davis,Jrue Holiday,Luke Babbitt,?,Tyreke Evans,Amar'e Stoudemire,Carmelo Anthony,Iman Shumpert,Jose Calderon,Quincy Acy
2015,SAS,DEN,15,Danny Green,Marco Belinelli,Matt Bonner,?,Tiago Splitter,Darrell Arthur,Gary Harris,J.J. Hickson,Jameer Nelson,Will Barton
2015,MEM,DET,39,Beno Udrih,Courtney Lee,Kosta Koufos,?,Zach Randolph,Andre Drummond,Brandon Jennings,D.J. Augustin,Jonas Jerebko,Kyle Singler
2015,UTA,MIN,18,Dante Exum,?,Enes Kanter,Joe Ingles,Trey Burke,Andrew Wiggins,Gorgui Dieng,Mo Williams,Thaddeus Young,Troy Daniels
2015,MIN,ATL,42,Andrew Wiggins,Kevin Martin,?,Ricky Rubio,Thaddeus Young,DeMarre Carroll,Dennis Schroder,Elton Brand,Jeff Teague,Paul Millsap
2015,WAS,SAC,13,Drew Gooden,?,Otto Porter,Ramon Sessions,Rasual Butler,Andre Miller,Derrick Williams,Jason Thompson,Nik Stauskas,Reggie Evans
2015,DEN,NYK,12,Darrell Arthur,?,J.J. Hickson,Jameer Nelson,Will Barton,Cleanthony Early,Cole Aldrich,Lance Thomas,Lou Amundson,Shane Larkin
2015,MIL,NOP,16,Chris Johnson,Jared Dudley,Jerryd Bayless,John Henson,?,Alexis Ajinca,Dante Cunningham,Elliot Williams,Luke Babbitt,Norris Cole
2015,IND,NYK,25,C.J. Watson,David West,Rodney Stuckey,?,Solomon Hill,Carmelo Anthony,Jason Smith,Jose Calderon,Langston Galloway,Lou Amundson
2015,HOU,ORL,15,Corey Brewer,Donatas Motiejunas,?,Pablo Prigioni,Trevor Ariza,Ben Gordon,Channing Frye,Kyle O'Quinn,Luke Ridnour,Maurice Harkless
2015,UTA,PHI,31,Derrick Favors,?,Joe Ingles,Trevor Booker,Trey Burke,JaKarr Sampson,Jerami Grant,K.J. McDaniels,Michael Carter-Williams,Nerlens Noel
2015,WAS,OKC,34,John Wall,Kris Humphries,?,Paul Pierce,Rasual Butler,Anthony Morrow,Dion Waiters,Kendrick Perkins,Nick Collison,Russell Westbrook
2015,WAS,SAS,32,John Wall,Kris Humphries,Marcin Gortat,Paul Pierce,?,Cory Joseph,Danny Green,Manu Ginobili,Tiago Splitter,Tim Duncan
2015,GSW,LAL,38,Andre Iguodala,?,Harrison Barnes,Leandro Barbosa,Shaun Livingston,Ed Davis,Jeremy Lin,Jordan Clarkson,Ronnie Price,Wayne Ellington
2015,SAC,DEN,13,Carl Landry,DeMarcus Cousins,?,Nik Stauskas,Ray McCallum,Alonzo Gee,Darrell Arthur,Gary Harris,J.J. Hickson,Nate Robinson
2015,TOR,NYK,36,Greivis Vasquez,Lou Williams,Patrick Patterson,Terrence Ross,?,Carmelo Anthony,Cole Aldrich,Shane Larkin,Tim Hardaway,Travis Wear
2015,NYK,CHO,8,Jason Smith,Jose Calderon,Quincy Acy,?,Travis Wear,Bismack Biyombo,Gerald Henderson,Kemba Walker,Marvin Williams,Michael Kidd-Gilchrist
2015,PHI,UTA,46,Hollis Thompson,Isaiah Canaan,?,Luc Mbah a Moute,Nerlens Noel,Derrick Favors,Gordon Hayward,Rodney Hood,Rudy Gobert,Trey Burke
2015,PHI,GSW,41,JaKarr Sampson,Luc Mbah a Moute,?,Robert Covington,Tim Frazier,Andre Iguodala,David Lee,Leandro Barbosa,Marreese Speights,Shaun Livingston
2015,SAC,MIN,13,?,Derrick Williams,Jason Thompson,Nik Stauskas,Rudy Gay,Chase Budinger,Justin Hamilton,Kevin Martin,Lorenzo Brown,Robbie Hummel
2015,WAS,CLE,47,Bradley Beal,John Wall,Kevin Seraphin,?,Paul Pierce,Dion Waiters,Kevin Love,Kyrie Irving,LeBron James,Tristan Thompson
2015,MIL,ORL,0,Ersan Ilyasova,Giannis Antetokounmpo,?,Michael Carter-Williams,Zaza Pachulia,Dewayne Dedmon,Elfrid Payton,Nikola Vucevic,Tobias Harris,Victor Oladipo
2015,BRK,MIA,8,Bojan Bogdanovic,Deron Williams,Jerome Jordan,?,Mason Plumlee,Chris Andersen,Chris Bosh,Danny Granger,James Ennis,Norris Cole
2015,WAS,ATL,34,?,Drew Gooden,John Wall,Marcin Gortat,Otto Porter,Jeff Teague,Mike Scott,Pero Antic,Shelvin Mack,Thabo Sefolosha
2015,ORL,CHI,44,Channing Frye,Elfrid Payton,Nikola Vucevic,Tobias Harris,?,Derrick Rose,Jimmy Butler,Joakim Noah,Pau Gasol,Tony Snell
2015,DET,OKC,46,?,Brandon Jennings,Josh Smith,Kentavious Caldwell-Pope,Kyle Singler,Kevin Durant,Reggie Jackson,Russell Westbrook,Serge Ibaka,Steven Adams
2015,HOU,SAC,37,Donatas Motiejunas,Francisco Garcia,Jason Terry,?,Trevor Ariza,Carl Landry,Jason Thompson,Nik Stauskas,Omri Casspi,Ray McCallum
2015,CHO,SAC,10,Bismack Biyombo,Jason Maxiell,Kemba Walker,?,Mo Williams,Andre Miller,Derrick Williams,Jason Thompson,Omri Casspi,Rudy Gay
2015,TOR,GSW,37,DeMar DeRozan,Greivis Vasquez,Jonas Valanciunas,?,Terrence Ross,David Lee,Justin Holiday,Leandro Barbosa,Marreese Speights,Shaun Livingston
2015,CHO,MIA,7,Al Jefferson,Kemba Walker,Lance Stephenson,?,P.J. Hairston,Dwyane Wade,Justin Hamilton,Luol Deng,Norris Cole,Shawne Williams
2015,DAL,LAC,10,?,Charlie Villanueva,Devin Harris,J.J. Barea,Richard Jefferson,Austin Rivers,Chris Paul,DeAndre Jordan,Jamal Crawford,Matt Barnes
2015,NYK,MIL,0,Cole Aldrich,J.R. Smith,Jose Calderon,Quincy Acy,?,Brandon Knight,Giannis Antetokounmpo,Johnny O'Bryant,Khris Middleton,Zaza Pachulia
2015,POR,UTA,36,Allen Crabbe,Damian Lillard,Joel Freeland,?,Steve Blake,Bryce Cotton,Chris Johnson,Elijah Millsap,Rudy Gobert,Trevor Booker
2015,BOS,DEN,20,Avery Bradley,Evan Turner,?,Jared Sullinger,Marcus Smart,Arron Afflalo,Danilo Gallinari,Darrell Arthur,Erick Green,Jusuf Nurkic
2015,MEM,HOU,33,Beno Udrih,Courtney Lee,Jon Leuer,Marc Gasol,?,Donatas Motiejunas,Dwight Howard,James Harden,Jason Terry,Trevor Ariza
2015,GSW,DAL,44,Andre Iguodala,Andrew Bogut,Draymond Green,?,Stephen Curry,Chandler Parsons,Devin Harris,Dirk Nowitzki,Monta Ellis,Tyson Chandler
2015,LAL,TOR,43,Carlos Boozer,?,Jordan Hill,Kobe Bryant,Nick Young,Jonas Valanciunas,Kyle Lowry,Lou Williams,Patrick Patterson,Terrence Ross
2015,LAL,DAL,21,Jordan Clarkson,?,Tarik Black,Wayne Ellington,Wesley Johnson,Al-Farouq Aminu,Chandler Parsons,Monta Ellis,Rajon Rondo,Tyson Chandler
2015,MIL,ATL,22,Brandon Knight,Giannis Antetokounmpo,?,O.J. Mayo,Zaza Pachulia,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap
2015,NOP,GSW,37,?,Dante Cunningham,Jeff Withey,John Salmons,Jrue Holiday,Andre Iguodala,Draymond Green,Harrison Barnes,Klay Thompson,Shaun Livingston
2015,ATL,TOR,40,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,?,Chuck Hayes,Greivis Vasquez,James Johnson,Lou Williams,Patrick Patterson
2015,CLE,DET,45,Iman Shumpert,?,Kendrick Perkins,Matthew Dellavedova,Mike Miller,Andre Drummond,Jodie Meeks,Kentavious Caldwell-Pope,Reggie Jackson,Shawne Williams
2015,MIA,PHO,40,Chris Andersen,?,Mario Chalmers,Michael Beasley,Tyler Johnson,Brandon Knight,Gerald Green,Marcus Morris,P.J. Tucker,T.J. Warren
2015,ATL,DAL,35,?,Dennis Schroder,Kent Bazemore,Kyle Korver,Pero Antic,Al-Farouq Aminu,Charlie Villanueva,Devin Harris,Dirk Nowitzki,Monta Ellis
2015,GSW,PHO,17,Andrew Bogut,Draymond Green,Harrison Barnes,Klay Thompson,?,Brandan Wright,Gerald Green,Goran Dragic,Isaiah Thomas,Marcus Morris
2015,MEM,DEN,20,Jeff Green,Marc Gasol,Nick Calathes,?,Zach Randolph,Jameer Nelson,Jusuf Nurkic,Kenneth Faried,Ty Lawson,Wilson Chandler
2015,ATL,WAS,36,Al Horford,DeMarre Carroll,Dennis Schroder,?,Pero Antic,Garrett Temple,John Wall,Kris Humphries,Marcin Gortat,Otto Porter
2015,SAS,CHI,35,Aron Baynes,Kawhi Leonard,Manu Ginobili,Patty Mills,?,E'Twaun Moore,Kirk Hinrich,Mike Dunleavy,Nazr Mohammed,Pau Gasol
2015,MEM,DEN,28,Beno Udrih,Courtney Lee,Jeff Green,?,Zach Randolph,Arron Afflalo,JaVale McGee,Kenneth Faried,Ty Lawson,Wilson Chandler
2015,GSW,SAC,35,Andre Iguodala,David Lee,?,Klay Thompson,Shaun Livingston,Ben McLemore,Derrick Williams,Jason Thompson,Omri Casspi,Ray McCallum
2015,DEN,DET,8,Arron Afflalo,Danilo Gallinari,Jusuf Nurkic,Kenneth Faried,?,Andre Drummond,Brandon Jennings,Caron Butler,Josh Smith,Kentavious Caldwell-Pope
2015,HOU,DET,29,James Harden,Joey Dorsey,?,Terrence Jones,Trevor Ariza,Andre Drummond,Greg Monroe,Kentavious Caldwell-Pope,Reggie Jackson,Tayshaun Prince
2015,DEN,MEM,18,Arron Afflalo,Jusuf Nurkic,Kenneth Faried,Nate Robinson,?,Jarnell Stokes,Kosta Koufos,Nick Calathes,Tayshaun Prince,Vince Carter
2015,DAL,PHO,43,Charlie Villanueva,Monta Ellis,Rajon Rondo,Richard Jefferson,?,Brandan Wright,Eric Bledsoe,Gerald Green,Marcus Morris,P.J. Tucker
2016,ORL,DET,47,Aaron Gordon,?,Evan Fournier,Nikola Vucevic,Victor Oladipo,Aron Baynes,Kentavious Caldwell-Pope,Reggie Bullock,Reggie Jackson,Tobias Harris
2016,PHI,CLE,46,Christian Wood,Hollis Thompson,Jerami Grant,Richaun Holmes,?,James Jones,Jared Cunningham,Joe Harris,Matthew Dellavedova,Tristan Thompson
2016,SAS,MEM,19,Kevin Martin,Kyle Anderson,LaMarcus Aldridge,Tim Duncan,?,Chris Andersen,JaMychal Green,Jordan Farmar,Lance Stephenson,Xavier Munford
2016,DET,CHO,19,?,Kentavious Caldwell-Pope,Reggie Jackson,Stanley Johnson,Tobias Harris,Cody Zeller,Courtney Lee,Jeremy Lin,Kemba Walker,Marvin Williams
2016,POR,MIN,32,Al-Farouq Aminu,?,Damian Lillard,Ed Davis,Meyers Leonard,Andrew Wiggins,Gorgui Dieng,Karl-Anthony Towns,Ricky Rubio,Shabazz Muhammad
2016,OKC,MIN,46,Anthony Morrow,?,Russell Westbrook,Serge Ibaka,Steven Adams,Andrew Wiggins,Gorgui Dieng,Karl-Anthony Towns,Ricky Rubio,Zach LaVine
